,Data,Horário,Camp.,Rodada,Dia,Local,Resultado,GP,GC,Oponente,Posse,Público,Capitão,Formação,Árbitro,Relatório da Partida,Notas,TC,CaG,Dist,PB,PT,Temporada,Time
19,2016-08-13,16:00,Série A,Rodada da semana 20,sáb,Em casa,V,1.0,0.0,Flamengo,38.0,25.019,,4-2-3-1,Rodolpho Toski Marques,Relatório da Partida,,13.0,4.0,,0,0,2016,Sport Recife
20,2016-08-20,21:00,Série A,Rodada da semana 21,sáb,Visitante,D,0.0,3.0,Botafogo (RJ),56.0,4.771,,4-2-3-1,Jean Pierre Goncalves Lima,Relatório da Partida,,15.0,2.0,,0,0,2016,Sport Recife
22,2016-08-28,18:30,Série A,Rodada da semana 22,dom,Em casa,E,1.0,1.0,Internacional,62.0,5.288,,4-2-3-1,Grazianni Maciel Rocha,Relatório da Partida,,11.0,3.0,,0,0,2016,Sport Recife
24,2016-09-08,19:30,Série A,Rodada da semana 23,qui,Visitante,D,0.0,3.0,Corinthians,49.0,24.36,,4-2-3-1,Joao Batista de Arruda,Relatório da Partida,,17.0,3.0,,0,0,2016,Sport Recife
25,2016-09-11,16:00,Série A,Rodada da semana 24,dom,Em casa,V,5.0,3.0,Santa Cruz,63.0,11.688,,4-2-3-1,Leandro Pedro Vuaden,Relatório da Partida,,17.0,10.0,,0,0,2016,Sport Recife
26,2016-09-15,19:30,Série A,Rodada da semana 25,qui,Visitante,D,0.0,1.0,Atlético Mineiro,38.0,11.389,,4-2-3-1,Thiago Duarte Peixoto,Relatório da Partida,,6.0,1.0,,0,0,2016,Sport Recife
27,2016-09-18,16:00,Série A,Rodada da semana 26,dom,Em casa,D,0.0,1.0,Coritiba,66.0,6.455,,4-2-3-1,Marielson Alves Silva,Relatório da Partida,,17.0,6.0,,0,0,2016,Sport Recife
28,2016-09-24,18:30,Série A,Rodada da semana 27,sáb,Em casa,V,1.0,0.0,Santos,40.0,7.934,,4-2-3-1,Elmo Alves Resende Cunha,Relatório da Partida,,12.0,6.0,,0,0,2016,Sport Recife
29,2016-10-01,11:00,Série A,Rodada da semana 28,sáb,Visitante,D,1.0,3.0,Fluminense,40.0,7.801,,4-2-3-1,Leandro Pedro Vuaden,Relatório da Partida,,13.0,5.0,,0,0,2016,Sport Recife
30,2016-10-05,21:45,Série A,Rodada da semana 29,qua,Em casa,E,1.0,1.0,São Paulo,46.0,10.301,,4-2-3-1,Rafael Traci,Relatório da Partida,,11.0,6.0,,0,0,2016,Sport Recife
31,2016-10-12,11:00,Série A,Rodada da semana 30,qua,Visitante,D,0.0,3.0,Chapecoense,54.0,6.104,,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Relatório da Partida,,7.0,1.0,,0,0,2016,Sport Recife
32,2016-10-16,18:30,Série A,Rodada da semana 31,dom,Em casa,V,1.0,0.0,Vitória,55.0,24.138,,4-2-3-1,André Luiz de Freitas Castro,Relatório da Partida,,20.0,10.0,,0,0,2016,Sport Recife
33,2016-10-23,17:00,Série A,Rodada da semana 32,dom,Visitante,D,1.0,2.0,Palmeiras,55.0,31.107,,4-2-3-1,Ricardo Marques Ribeiro,Relatório da Partida,,15.0,4.0,,0,0,2016,Sport Recife
34,2016-10-27,19:30,Série A,Rodada da semana 33,qui,Em casa,V,1.0,0.0,Ponte Preta,56.0,11.613,,4-2-3-1,Jailson Macêdo Freitas,Relatório da Partida,,10.0,4.0,,0,0,2016,Sport Recife
35,2016-11-07,20:00,Série A,Rodada da semana 34,seg,Visitante,V,3.0,0.0,Grêmio,45.0,10.845,,4-2-3-1,Dewson Fernando Freitas da Silva,Relatório da Partida,,14.0,4.0,,0,0,2016,Sport Recife
36,2016-11-16,20:45,Série A,Rodada da semana 35,qua,Em casa,D,0.0,1.0,Cruzeiro,54.0,10.458,,4-4-1-1,Thiago Duarte Peixoto,Relatório da Partida,,18.0,5.0,,0,1,2016,Sport Recife
37,2016-11-20,17:00,Série A,Rodada da semana 36,dom,Visitante,D,0.0,2.0,Atl Paranaense,58.0,21.576,,4-2-3-1,Dewson Fernando Freitas da Silva,Relatório da Partida,,8.0,1.0,,0,0,2016,Sport Recife
38,2016-11-26,20:00,Série A,Rodada da semana 37,sáb,Visitante,E,2.0,2.0,América (MG),49.0,2.139,,4-2-3-1,Joao Batista de Arruda,Relatório da Partida,,12.0,6.0,,0,0,2016,Sport Recife
39,2016-12-11,16:00,Série A,Rodada da semana 38,dom,Em casa,V,2.0,0.0,Figueirense,68.0,25.271,,4-2-3-1,Wagner do Nascimento Magalhaes,Relatório da Partida,,16.0,6.0,,0,0,2016,Sport Recife
0,2016-05-14,21:00,Série A,Rodada da semana 1,sáb,Em casa,V,1.0,0.0,Cruzeiro,51.0,6.028,,4-4-2,Jean Pierre Goncalves Lima,Relatório da Partida,,15.0,6.0,,0,0,2016,Coritiba
1,2016-05-22,11:00,Série A,Rodada da semana 2,dom,Visitante,D,1.0,2.0,Santos,42.0,7.472,,4-4-2,Ricardo Marques Ribeiro,Relatório da Partida,,4.0,1.0,,0,0,2016,Coritiba
2,2016-05-25,21:45,Série A,Rodada da semana 3,qua,Em casa,E,1.0,1.0,São Paulo,51.0,9.979,,4-2-3-1,Marielson Alves Silva,Relatório da Partida,,13.0,3.0,,0,0,2016,Coritiba
3,2016-05-29,18:30,Série A,Rodada da semana 4,dom,Visitante,D,0.0,2.0,Grêmio,45.0,10.825,,4-4-2,Sandro Ricci,Relatório da Partida,,13.0,4.0,,0,0,2016,Coritiba
4,2016-06-01,21:00,Série A,Rodada da semana 5,qua,Em casa,D,3.0,4.0,Chapecoense,51.0,2.852,,4-4-2,Pablo Dos Santos Alves,Relatório da Partida,,19.0,7.0,,0,0,2016,Coritiba
5,2016-06-04,20:30,Série A,Rodada da semana 6,sáb,Visitante,D,1.0,2.0,Corinthians,25.0,26.958,,4-2-3-1,Anderson Daronco,Relatório da Partida,,6.0,4.0,,0,0,2016,Coritiba
6,2016-06-12,11:00,Série A,Rodada da semana 7,dom,Em casa,V,3.0,2.0,Sport Recife,54.0,8.221,,4-2-3-1,Braulio da Silva Machado,Relatório da Partida,,18.0,8.0,,0,0,2016,Coritiba
7,2016-06-15,21:45,Série A,Rodada da semana 8,qua,Em casa,E,2.0,2.0,Palmeiras,40.0,12.794,,4-2-3-1,Anderson Daronco,Relatório da Partida,,9.0,6.0,,0,0,2016,Coritiba
8,2016-06-18,21:00,Série A,Rodada da semana 9,sáb,Visitante,D,1.0,2.0,América (MG),51.0,796.0,,4-2-3-1,Wagner do Nascimento Magalhaes,Relatório da Partida,,15.0,8.0,,0,0,2016,Coritiba
9,2016-06-23,21:30,Série A,Rodada da semana 10,qui,Em casa,E,1.0,1.0,Internacional,55.0,8.798,,4-2-3-1,Eduardo Tomaz De Aquino Valadão,Relatório da Partida,,14.0,3.0,,0,0,2016,Coritiba
10,2016-06-26,18:30,Série A,Rodada da semana 11,dom,Visitante,E,0.0,0.0,Figueirense,50.0,5.834,,4-2-3-1,Elmo Alves Resende Cunha,Relatório da Partida,,16.0,4.0,,0,0,2016,Coritiba
11,2016-06-29,21:00,Série A,Rodada da semana 12,qua,Em casa,V,1.0,0.0,Atl Paranaense,52.0,12.861,,4-2-3-1,Thiago Duarte Peixoto,Relatório da Partida,,12.0,3.0,,0,0,2016,Coritiba
12,2016-07-02,16:00,Série A,Rodada da semana 13,sáb,Visitante,E,0.0,0.0,Fluminense,44.0,1.826,,4-2-3-1,Leandro Pedro Vuaden,Relatório da Partida,,4.0,1.0,,0,0,2016,Coritiba
13,2016-07-09,16:30,Série A,Rodada da semana 14,sáb,Em casa,E,0.0,0.0,Botafogo (RJ),51.0,10.922,,4-2-3-1,Luiz Flavio De Oliveira,Relatório da Partida,,16.0,6.0,,0,0,2016,Coritiba
14,2016-07-18,20:00,Série A,Rodada da semana 15,seg,Visitante,D,1.0,2.0,Atlético Mineiro,50.0,20.891,,4-2-3-1,Leandro Pedro Vuaden,Relatório da Partida,,15.0,7.0,,0,0,2016,Coritiba
15,2016-07-23,18:30,Série A,Rodada da semana 16,sáb,Visitante,V,1.0,0.0,Santa Cruz,43.0,10.021,,4-3-1-2,Wilton Sampaio,Relatório da Partida,,16.0,6.0,,0,1,2016,Coritiba
16,2016-07-31,16:00,Série A,Rodada da semana 17,dom,Em casa,D,0.0,2.0,Flamengo,50.0,16.177,,4-1-4-1,Ricardo Marques Ribeiro,Relatório da Partida,,12.0,1.0,,0,0,2016,Coritiba
17,2016-08-03,19:30,Série A,Rodada da semana 18,qua,Visitante,D,1.0,3.0,Vitória,46.0,7.182,,4-1-4-1,André Luiz de Freitas Castro,Relatório da Partida,,19.0,6.0,,0,0,2016,Coritiba
18,2016-08-07,16:00,Série A,Rodada da semana 19,dom,Em casa,V,3.0,1.0,Ponte Preta,51.0,7.238,,4-1-4-1,Anderson Daronco,Relatório da Partida,,11.0,4.0,,1,1,2016,Coritiba
19,2016-08-14,16:00,Série A,Rodada da semana 20,dom,Visitante,E,2.0,2.0,Cruzeiro,33.0,13.814,,4-2-3-1,Jailson Macêdo Freitas,Relatório da Partida,,7.0,4.0,,0,0,2016,Coritiba
20,2016-08-21,18:00,Série A,Rodada da semana 21,dom,Em casa,V,2.0,1.0,Santos,51.0,7.972,,4-2-3-1,Claudio Francisco Lima e Silva,Relatório da Partida,,16.0,7.0,,0,0,2016,Coritiba
22,2016-08-28,16:00,Série A,Rodada da semana 22,dom,Visitante,E,0.0,0.0,São Paulo,34.0,7.836,,4-1-4-1,Francisco Carlos do Nascimento,Relatório da Partida,,6.0,2.0,,0,0,2016,Coritiba
24,2016-09-07,21:45,Série A,Rodada da semana 23,qua,Em casa,V,4.0,0.0,Grêmio,40.0,8.507,,4-1-4-1,Wagner do Nascimento Magalhaes,Relatório da Partida,,14.0,7.0,,0,0,2016,Coritiba
25,2016-09-11,11:00,Série A,Rodada da semana 24,dom,Visitante,D,0.0,1.0,Chapecoense,53.0,6.101,,4-2-3-1,Diego Almeida Real,Relatório da Partida,,16.0,7.0,,0,0,2016,Coritiba
26,2016-09-14,21:45,Série A,Rodada da semana 25,qua,Em casa,E,1.0,1.0,Corinthians,41.0,11.893,,4-1-4-1,Grazianni Maciel Rocha,Relatório da Partida,,10.0,3.0,,1,1,2016,Coritiba
27,2016-09-18,16:00,Série A,Rodada da semana 26,dom,Visitante,V,1.0,0.0,Sport Recife,34.0,6.455,,4-1-4-1,Marielson Alves Silva,Relatório da Partida,,7.0,4.0,,0,0,2016,Coritiba
29,2016-09-24,16:00,Série A,Rodada da semana 27,sáb,Visitante,D,1.0,2.0,Palmeiras,42.0,30.962,,4-1-4-1,Caio Max Augusto Vieira,Relatório da Partida,,3.0,1.0,,0,0,2016,Coritiba
31,2016-10-03,21:00,Série A,Rodada da semana 28,seg,Em casa,V,3.0,0.0,América (MG),54.0,9.174,,4-4-2,Raphael Claus,Relatório da Partida,,11.0,6.0,,0,0,2016,Coritiba
32,2016-10-06,19:30,Série A,Rodada da semana 29,qui,Visitante,D,0.0,1.0,Internacional,46.0,31.431,,4-1-4-1,André Luiz de Freitas Castro,Relatório da Partida,,7.0,4.0,,0,1,2016,Coritiba
33,2016-10-12,19:30,Série A,Rodada da semana 30,qua,Em casa,E,0.0,0.0,Figueirense,67.0,12.087,,4-4-2,Luiz Flavio De Oliveira,Relatório da Partida,,18.0,6.0,,0,0,2016,Coritiba
34,2016-10-16,17:00,Série A,Rodada da semana 31,dom,Visitante,D,0.0,2.0,Atl Paranaense,57.0,6.684,,4-2-3-1,Bruno Arleu de Araujo,Relatório da Partida,,15.0,4.0,,0,0,2016,Coritiba
36,2016-10-23,18:30,Série A,Rodada da semana 32,dom,Em casa,E,1.0,1.0,Fluminense,52.0,9.819,,4-1-4-1,Raphael Claus,Relatório da Partida,,17.0,2.0,,0,0,2016,Coritiba
38,2016-10-29,18:30,Série A,Rodada da semana 33,sáb,Visitante,E,0.0,0.0,Botafogo (RJ),35.0,15.17,,4-2-3-1,Luiz Flavio De Oliveira,Relatório da Partida,,11.0,5.0,,0,0,2016,Coritiba
39,2016-11-06,19:30,Série A,Rodada da semana 34,dom,Em casa,V,2.0,0.0,Atlético Mineiro,33.0,11.847,,4-1-4-1,Anderson Daronco,Relatório da Partida,,16.0,6.0,,1,1,2016,Coritiba
40,2016-11-16,21:00,Série A,Rodada da semana 35,qua,Em casa,V,1.0,0.0,Santa Cruz,53.0,8.055,,4-1-4-1,Jean Pierre Goncalves Lima,Relatório da Partida,,12.0,4.0,,0,0,2016,Coritiba
41,2016-11-20,19:30,Série A,Rodada da semana 36,dom,Visitante,E,2.0,2.0,Flamengo,44.0,40.802,,4-4-2,Ricardo Marques Ribeiro,Relatório da Partida,,21.0,8.0,,0,0,2016,Coritiba
42,2016-11-28,20:00,Série A,Rodada da semana 37,seg,Em casa,D,0.0,1.0,Vitória,64.0,12.755,,4-4-2,Elmo Alves Resende Cunha,Relatório da Partida,,14.0,6.0,,0,0,2016,Coritiba
43,2016-12-11,17:00,Série A,Rodada da semana 38,dom,Visitante,D,0.0,2.0,Ponte Preta,48.0,3.095,,4-4-2,Francisco de Paula Dos Santos Silva Neto,Relatório da Partida,,8.0,4.0,,0,0,2016,Coritiba
0,2016-05-15,11:00,Série A,Rodada da semana 1,dom,Visitante,D,1.0,4.0,Santa Cruz,62.0,20.038,,4-4-2,Pablo Dos Santos Alves,Relatório da Partida,,11.0,2.0,,0,0,2016,Vitoria
1,2016-05-22,16:00,Série A,Rodada da semana 2,dom,Em casa,V,3.0,2.0,Corinthians,34.0,12.417,,4-3-3,Heber Roberto Lopes,Relatório da Partida,,10.0,5.0,,0,0,2016,Vitoria
2,2016-05-25,21:00,Série A,Rodada da semana 3,qua,Visitante,E,1.0,1.0,América (MG),47.0,1.318,,4-2-3-1,Gilberto Rodrigues Castro Junior,Relatório da Partida,,7.0,1.0,,0,0,2016,Vitoria
3,2016-05-29,16:00,Série A,Rodada da semana 4,dom,Em casa,E,1.0,1.0,Atlético Mineiro,44.0,12.791,,4-2-3-1,Rodolpho Toski Marques,Relatório da Partida,,14.0,3.0,,0,0,2016,Vitoria
4,2016-06-02,21:00,Série A,Rodada da semana 5,qui,Visitante,D,0.0,1.0,Flamengo,49.0,6.164,,4-2-3-1,Igor Junior Benevenuto,Relatório da Partida,,5.0,2.0,,0,0,2016,Vitoria
5,2016-06-05,16:00,Série A,Rodada da semana 6,dom,Em casa,V,1.0,0.0,Internacional,41.0,8.924,,4-2-3-1,Thiago Duarte Peixoto,Relatório da Partida,,11.0,5.0,,0,0,2016,Vitoria
6,2016-06-12,11:00,Série A,Rodada da semana 7,dom,Visitante,E,1.0,1.0,Botafogo (RJ),49.0,2.208,,4-2-3-1,Ricardo Marques Ribeiro,Relatório da Partida,,18.0,8.0,,0,0,2016,Vitoria
7,2016-06-15,19:30,Série A,Rodada da semana 8,qua,Visitante,D,0.0,2.0,São Paulo,46.0,9.213,,4-2-3-1,Wagner Reway,Relatório da Partida,,11.0,1.0,,0,0,2016,Vitoria
8,2016-06-19,11:00,Série A,Rodada da semana 9,dom,Em casa,D,1.0,2.0,Chapecoense,52.0,7.702,,4-2-3-1,Leandro Pedro Vuaden,Relatório da Partida,,25.0,6.0,,0,0,2016,Vitoria
9,2016-06-23,19:15,Série A,Rodada da semana 10,qui,Visitante,V,2.0,1.0,Grêmio,37.0,12.636,,4-3-3,Sandro Ricci,Relatório da Partida,,15.0,6.0,,1,1,2016,Vitoria
10,2016-06-26,16:00,Série A,Rodada da semana 11,dom,Em casa,E,1.0,1.0,Ponte Preta,61.0,4.814,,4-2-3-1,Ricardo Marques Ribeiro,Relatório da Partida,,14.0,3.0,,0,0,2016,Vitoria
11,2016-06-29,19:30,Série A,Rodada da semana 12,qua,Em casa,V,3.0,2.0,Sport Recife,66.0,5.84,,5-4-1,Leonardo Garcia Cavaleiro,Relatório da Partida,,20.0,9.0,,0,0,2016,Vitoria
12,2016-07-03,11:00,Série A,Rodada da semana 13,dom,Visitante,E,2.0,2.0,Cruzeiro,41.0,43.821,,3-4-3,Pericles Bassols Pegado Cortez,Relatório da Partida,,20.0,10.0,,1,1,2016,Vitoria
13,2016-07-10,19:30,Série A,Rodada da semana 14,dom,Em casa,E,0.0,0.0,Fluminense,55.0,6.938,,4-3-3,Marcelo Aparecido Ribeiro De Souza,Relatório da Partida,,26.0,7.0,,0,0,2016,Vitoria
14,2016-07-17,16:00,Série A,Rodada da semana 15,dom,Visitante,E,1.0,1.0,Atl Paranaense,48.0,,,4-2-3-1,Wagner do Nascimento Magalhaes,Relatório da Partida,,16.0,3.0,,1,1,2016,Vitoria
15,2016-07-24,18:30,Série A,Rodada da semana 16,dom,Em casa,D,2.0,3.0,Santos,56.0,9.244,,4-2-3-1,Rodolpho Toski Marques,Relatório da Partida,,23.0,6.0,,0,0,2016,Vitoria
16,2016-07-30,18:30,Série A,Rodada da semana 17,sáb,Visitante,D,0.0,1.0,Figueirense,64.0,4.252,,3-2-4-1,Leandro Pedro Vuaden,Relatório da Partida,,12.0,2.0,,0,0,2016,Vitoria
17,2016-08-03,19:30,Série A,Rodada da semana 18,qua,Em casa,V,3.0,1.0,Coritiba,54.0,7.182,,4-2-3-1,André Luiz de Freitas Castro,Relatório da Partida,,11.0,3.0,,0,0,2016,Vitoria
18,2016-08-07,16:00,Série A,Rodada da semana 19,dom,Visitante,D,1.0,2.0,Palmeiras,41.0,30.33,,4-2-3-1,Braulio da Silva Machado,Relatório da Partida,,10.0,2.0,,0,0,2016,Vitoria
19,2016-08-14,16:00,Série A,Rodada da semana 20,dom,Em casa,E,2.0,2.0,Santa Cruz,53.0,6.797,,4-2-3-1,Emerson De Almeida Ferreira,Relatório da Partida,,14.0,7.0,,0,0,2016,Vitoria
20,2016-08-22,20:00,Série A,Rodada da semana 21,seg,Visitante,D,1.0,2.0,Corinthians,44.0,20.207,,4-2-3-1,Bruno Arleu de Araujo,Relatório da Partida,,9.0,0.0,,0,0,2016,Vitoria
22,2016-08-28,18:30,Série A,Rodada da semana 22,dom,Em casa,V,2.0,1.0,América (MG),49.0,8.477,,4-2-3-1,Anderson Daronco,Relatório da Partida,,9.0,3.0,,0,0,2016,Vitoria
24,2016-09-07,19:30,Série A,Rodada da semana 23,qua,Visitante,D,1.0,2.0,Atlético Mineiro,50.0,13.532,,4-2-3-1,Jean Pierre Goncalves Lima,Relatório da Partida,,17.0,5.0,,0,0,2016,Vitoria
25,2016-09-10,18:30,Série A,Rodada da semana 24,sáb,Em casa,D,1.0,2.0,Flamengo,46.0,28.387,,4-2-3-1,Vinicius Furlan,Relatório da Partida,,17.0,6.0,,0,0,2016,Vitoria
26,2016-09-15,21:00,Série A,Rodada da semana 25,qui,Visitante,V,1.0,0.0,Internacional,34.0,20.942,,4-2-3-1,Emerson Luiz Sobral,Relatório da Partida,,12.0,5.0,,0,0,2016,Vitoria
27,2016-09-18,18:30,Série A,Rodada da semana 26,dom,Em casa,D,0.0,1.0,Botafogo (RJ),63.0,9.9,,4-2-3-1,Rodrigo D'Alonso Ferreira,Relatório da Partida,,21.0,6.0,,0,1,2016,Vitoria
28,2016-09-25,16:00,Série A,Rodada da semana 27,dom,Em casa,V,2.0,0.0,São Paulo,44.0,10.98,,4-2-3-1,Francisco Carlos do Nascimento,Relatório da Partida,,15.0,2.0,,0,0,2016,Vitoria
29,2016-10-01,16:00,Série A,Rodada da semana 28,sáb,Visitante,V,4.0,1.0,Chapecoense,38.0,10.363,,4-2-3-1,Pablo Dos Santos Alves,Relatório da Partida,,8.0,6.0,,0,0,2016,Vitoria
30,2016-10-05,19:30,Série A,Rodada da semana 29,qua,Em casa,D,0.0,1.0,Grêmio,57.0,19.652,,4-2-3-1,Emerson De Almeida Ferreira,Relatório da Partida,,11.0,3.0,,0,0,2016,Vitoria
31,2016-10-13,19:30,Série A,Rodada da semana 30,qui,Visitante,D,0.0,2.0,Ponte Preta,57.0,8.915,,4-2-3-1,Wagner do Nascimento Magalhaes,Relatório da Partida,,10.0,0.0,,0,0,2016,Vitoria
32,2016-10-16,18:30,Série A,Rodada da semana 31,dom,Visitante,D,0.0,1.0,Sport Recife,45.0,24.138,,4-2-3-1,André Luiz de Freitas Castro,Relatório da Partida,,6.0,3.0,,0,2,2016,Vitoria
33,2016-10-23,16:00,Série A,Rodada da semana 32,dom,Em casa,D,0.0,1.0,Cruzeiro,57.0,27.489,,4-2-3-1,Thiago Duarte Peixoto,Relatório da Partida,,16.0,7.0,,0,1,2016,Vitoria
34,2016-10-28,19:30,Série A,Rodada da semana 33,sex,Visitante,E,2.0,2.0,Fluminense,42.0,20.005,,4-3-3,Nielson Nogueira Dias,Relatório da Partida,,20.0,5.0,,0,0,2016,Vitoria
35,2016-11-06,16:00,Série A,Rodada da semana 34,dom,Em casa,V,3.0,2.0,Atl Paranaense,52.0,21.002,,4-2-3-1,Marcelo de Lima Henrique,Relatório da Partida,,25.0,5.0,,0,0,2016,Vitoria
36,2016-11-17,19:30,Série A,Rodada da semana 35,qui,Visitante,D,2.0,3.0,Santos,48.0,9.258,,4-2-3-1,Wilton Sampaio,Relatório da Partida,,16.0,7.0,,1,1,2016,Vitoria
37,2016-11-20,16:00,Série A,Rodada da semana 36,dom,Em casa,V,4.0,0.0,Figueirense,46.0,22.648,,4-2-3-1,Luiz Flavio De Oliveira,Relatório da Partida,,21.0,9.0,,0,0,2016,Vitoria
38,2016-11-28,20:00,Série A,Rodada da semana 37,seg,Visitante,V,1.0,0.0,Coritiba,36.0,12.755,,4-2-3-1,Elmo Alves Resende Cunha,Relatório da Partida,,6.0,2.0,,0,0,2016,Vitoria
39,2016-12-11,16:00,Série A,Rodada da semana 38,dom,Em casa,D,1.0,2.0,Palmeiras,39.0,34.757,,4-2-3-1,Dewson Fernando Freitas da Silva,Relatório da Partida,,14.0,1.0,,0,0,2016,Vitoria
0,2016-05-15,18:30,Série A,Rodada da semana 1,dom,Em casa,E,0.0,0.0,Chapecoense,69.0,18.219,,4-3-3,Nielson Nogueira Dias,Relatório da Partida,,13.0,8.0,,0,1,2016,Internacional
1,2016-05-22,16:00,Série A,Rodada da semana 2,dom,Visitante,V,2.0,1.0,São Paulo,46.0,19.509,,4-2-3-1,Pericles Bassols Pegado Cortez,Relatório da Partida,,12.0,4.0,,0,0,2016,Internacional
2,2016-05-26,16:00,Série A,Rodada da semana 3,qui,Em casa,V,1.0,0.0,Sport Recife,51.0,24.84,,4-3-2-1,Igor Junior Benevenuto,Relatório da Partida,,13.0,7.0,,0,0,2016,Internacional
3,2016-05-29,18:30,Série A,Rodada da semana 4,dom,Visitante,V,1.0,0.0,Santos,50.0,4.468,,4-2-3-1,André Luiz de Freitas Castro,Relatório da Partida,,11.0,3.0,,0,0,2016,Internacional
4,2016-06-01,19:30,Série A,Rodada da semana 5,qua,Em casa,V,1.0,0.0,Atl Paranaense,49.0,17.874,,4-2-3-1,Wagner do Nascimento Magalhaes,Relatório da Partida,,9.0,1.0,,0,0,2016,Internacional
5,2016-06-05,16:00,Série A,Rodada da semana 6,dom,Visitante,D,0.0,1.0,Vitória,60.0,8.924,,4-2-3-1,Thiago Duarte Peixoto,Relatório da Partida,,10.0,2.0,,0,0,2016,Internacional
6,2016-06-11,16:00,Série A,Rodada da semana 7,sáb,Em casa,V,3.0,1.0,América (MG),51.0,15.64,,4-2-3-1,Luiz Flavio De Oliveira,Relatório da Partida,,12.0,4.0,,0,0,2016,Internacional
7,2016-06-16,19:30,Série A,Rodada da semana 8,qui,Em casa,V,2.0,0.0,Atlético Mineiro,45.0,21.881,,4-2-3-1,Pericles Bassols Pegado Cortez,Relatório da Partida,,12.0,6.0,,0,0,2016,Internacional
8,2016-06-19,16:00,Série A,Rodada da semana 9,dom,Visitante,D,2.0,3.0,Figueirense,59.0,8.741,,4-2-3-1,Luiz Flavio De Oliveira,Relatório da Partida,,19.0,7.0,,0,0,2016,Internacional
9,2016-06-23,21:30,Série A,Rodada da semana 10,qui,Visitante,E,1.0,1.0,Coritiba,45.0,8.798,,4-2-3-1,Eduardo Tomaz De Aquino Valadão,Relatório da Partida,,10.0,6.0,,0,0,2016,Internacional
10,2016-06-26,16:00,Série A,Rodada da semana 11,dom,Em casa,D,2.0,3.0,Botafogo (RJ),62.0,21.562,,4-2-3-1,Wilton Sampaio,Relatório da Partida,,23.0,6.0,,0,0,2016,Internacional
11,2016-06-29,19:30,Série A,Rodada da semana 12,qua,Visitante,D,0.0,1.0,Flamengo,59.0,21.0,,4-2-3-1,Ricardo Marques Ribeiro,Relatório da Partida,,7.0,0.0,,0,0,2016,Internacional
12,2016-07-03,11:00,Série A,Rodada da semana 13,dom,Em casa,D,0.0,1.0,Grêmio,54.0,36.229,,4-2-3-1,Dewson Fernando Freitas da Silva,Relatório da Partida,,20.0,3.0,,0,0,2016,Internacional
13,2016-07-10,16:00,Série A,Rodada da semana 14,dom,Visitante,D,0.0,1.0,Santa Cruz,52.0,8.749,,4-2-3-1,Sandro Ricci,Relatório da Partida,,11.0,2.0,,0,0,2016,Internacional
14,2016-07-17,16:00,Série A,Rodada da semana 15,dom,Em casa,D,0.0,1.0,Palmeiras,58.0,27.293,,4-2-3-1,André Luiz de Freitas Castro,Relatório da Partida,,8.0,2.0,,0,0,2016,Internacional
15,2016-07-24,11:00,Série A,Rodada da semana 16,dom,Visitante,E,2.0,2.0,Ponte Preta,49.0,5.94,,4-2-3-1,Leonardo Garcia Cavaleiro,Relatório da Partida,,6.0,2.0,,0,0,2016,Internacional
16,2016-07-31,16:00,Série A,Rodada da semana 17,dom,Em casa,D,0.0,1.0,Corinthians,54.0,30.098,,4-2-3-1,Elmo Alves Resende Cunha,Relatório da Partida,,6.0,2.0,,0,0,2016,Internacional
17,2016-08-04,21:00,Série A,Rodada da semana 18,qui,Visitante,D,2.0,4.0,Cruzeiro,58.0,12.454,,4-2-3-1,Raphael Claus,Relatório da Partida,,11.0,4.0,,1,1,2016,Internacional
18,2016-08-07,16:15,Série A,Rodada da semana 19,dom,Em casa,E,2.0,2.0,Fluminense,53.0,19.552,,4-2-3-1,Rafael Traci,Relatório da Partida,,15.0,7.0,,0,0,2016,Internacional
19,2016-08-15,20:00,Série A,Rodada da semana 20,seg,Visitante,D,0.0,1.0,Chapecoense,43.0,11.36,,4-2-3-1,Joao Batista de Arruda,Relatório da Partida,,10.0,3.0,,0,0,2016,Internacional
20,2016-08-21,16:00,Série A,Rodada da semana 21,dom,Em casa,E,1.0,1.0,São Paulo,58.0,23.079,,4-2-3-1,Gilberto Rodrigues Castro Junior,Relatório da Partida,,30.0,10.0,,0,1,2016,Internacional
21,2016-08-28,18:30,Série A,Rodada da semana 22,dom,Visitante,E,1.0,1.0,Sport Recife,38.0,5.288,,4-2-3-1,Grazianni Maciel Rocha,Relatório da Partida,,8.0,3.0,,1,1,2016,Internacional
22,2016-09-08,21:00,Série A,Rodada da semana 23,qui,Em casa,V,2.0,1.0,Santos,59.0,29.996,,4-2-3-1,Rodrigo Batista Raposo,Relatório da Partida,,21.0,6.0,,0,0,2016,Internacional
23,2016-09-11,16:00,Série A,Rodada da semana 24,dom,Visitante,D,1.0,2.0,Atl Paranaense,47.0,12.756,,4-2-3-1,Paulo Henrique Schleinch Vollkopf,Relatório da Partida,,13.0,5.0,,0,0,2016,Internacional
24,2016-09-15,21:00,Série A,Rodada da semana 25,qui,Em casa,D,0.0,1.0,Vitória,66.0,20.942,,4-4-1-1,Emerson Luiz Sobral,Relatório da Partida,,15.0,6.0,,0,0,2016,Internacional
25,2016-09-19,20:00,Série A,Rodada da semana 26,seg,Visitante,D,0.0,1.0,América (MG),56.0,1.737,,4-1-4-1,Rafael Traci,Relatório da Partida,,9.0,2.0,,0,0,2016,Internacional
