,data,horário,camp.,rodada,dia,local,resultado,gp,gc,oponente,posse,público,capitão,formação,árbitro,relatório da partida,notas,tc,cag,dist,pb,pt,temporada,time
20,2021-08-01,18:15,Série A,Rodada da semana 14,dom,Em casa,D,0,1,Santos,44,,Anderson Leite,4-2-3-1,Rodolpho Toski Marques,Relatório da Partida,,20,6,,0,0,2021,Chapecoense
21,2021-08-09,20:00,Série A,Rodada da semana 15,seg,Visitante,D,1,2,Grêmio,46,,Anderson Leite,4-4-2,Marcelo de Lima Henrique,Relatório da Partida,,6,2,,0,0,2021,Chapecoense
22,2021-08-16,20:00,Série A,Rodada da semana 16,seg,Em casa,E,1,1,América (MG),41,,Anderson Leite,4-3-3,Douglas Schwengber da Silva,Relatório da Partida,,10,5,,0,0,2021,Chapecoense
23,2021-08-21,17:00,Série A,Rodada da semana 17,sáb,Visitante,E,1,1,Atl Goianiense,31,,Anderson Leite,4-2-3-1,Adriano Barros Carneiro,Relatório da Partida,,8,2,,1,1,2021,Chapecoense
24,2021-08-28,17:00,Série A,Rodada da semana 18,sáb,Visitante,E,0,0,Sport Recife,45,,Joílson,4-1-4-1,Jefferson Ferreira de Moraes,Relatório da Partida,,15,2,,0,0,2021,Chapecoense
25,2021-09-07,21:30,Série A,Rodada da semana 19,ter,Em casa,D,1,2,Fluminense,54,,Anselmo Ramon,4-4-2,Savio Pereira,Relatório da Partida,,11,3,,0,0,2021,Chapecoense
26,2021-09-11,19:00,Série A,Rodada da semana 20,sáb,Visitante,V,2,1,Bragantino,45,,Anderson Leite,4-1-4-1,Marcelo de Lima Henrique,Relatório da Partida,,22,6,,0,0,2021,Chapecoense
27,2021-09-18,17:00,Série A,Rodada da semana 21,sáb,Em casa,D,0,2,Palmeiras,53,,Anderson Leite,4-4-2,Paulo Roberto Alves Júnior,Relatório da Partida,,15,3,,0,0,2021,Chapecoense
28,2021-09-25,17:00,Série A,Rodada da semana 22,sáb,Visitante,D,0,1,Ceará,42,,Anselmo Ramon,4-1-4-1,Caio Max Augusto Vieira,Relatório da Partida,,9,1,,0,0,2021,Chapecoense
29,2021-10-03,16:00,Série A,Rodada da semana 23,dom,Em casa,E,1,1,São Paulo,38,,Anselmo Ramon,4-5-1,Marielson Alves Silva,Relatório da Partida,,5,2,,0,0,2021,Chapecoense
30,2021-10-06,19:00,Série A,Rodada da semana 24,qua,Em casa,E,2,2,Atlético Mineiro,34,733.0,Matheus Ribeiro,4-4-2,André Luiz de Freitas Castro,Relatório da Partida,,10,4,,1,1,2021,Chapecoense
31,2021-10-10,11:00,Série A,Rodada da semana 25,dom,Visitante,D,2,5,Internacional,49,11.976,Matheus Ribeiro,4-4-2,Alisson Sidnei Furtado,Relatório da Partida,,10,4,,0,0,2021,Chapecoense
32,2021-10-13,19:00,Série A,Rodada da semana 26,qua,Em casa,E,1,1,Atl Paranaense,38,935.0,Joílson,5-3-2,Luiz Flávio de Oliveira,Relatório da Partida,,20,6,,0,0,2021,Chapecoense
33,2021-10-16,19:00,Série A,Rodada da semana 27,sáb,Em casa,D,1,2,Fortaleza,38,1.027,Joílson,5-3-2,Zandick Gondim Alves Junior,Relatório da Partida,,8,1,,0,0,2021,Chapecoense
34,2021-10-24,20:30,Série A,Rodada da semana 28,dom,Visitante,D,0,3,Bahia,47,8.058,Joílson,5-3-2,Wilton Sampaio,Relatório da Partida,,11,1,,0,0,2021,Chapecoense
35,2021-11-01,21:30,Série A,Rodada da semana 29,seg,Visitante,D,0,1,Corinthians,21,39.897,Joílson,4-5-1,Paulo Cesar Zanovelli da Silva,Relatório da Partida,,2,2,,0,0,2021,Chapecoense
36,2021-11-04,20:00,Série A,Rodada da semana 31,qui,Visitante,E,0,0,Cuiabá,44,6.336,Joílson,4-5-1,Ricardo Marques Ribeiro,Relatório da Partida,,7,2,,0,0,2021,Chapecoense
37,2021-11-08,20:00,Série A,Rodada da semana 30,seg,Em casa,E,2,2,Flamengo,41,3.834,Joílson,4-2-3-1,Denis Ribeiro Serafim,Relatório da Partida,,14,3,,0,0,2021,Chapecoense
38,2021-11-14,19:00,Série A,Rodada da semana 32,dom,Em casa,D,0,2,Juventude,54,1.616,Joílson,4-3-3,Alisson Sidnei Furtado,Relatório da Partida,,12,4,,0,0,2021,Chapecoense
39,2021-11-17,19:00,Série A,Rodada da semana 33,qua,Visitante,D,0,2,Santos,57,11.574,Anderson Leite,4-5-1,Paulo Cesar Zanovelli da Silva,Relatório da Partida,,15,5,,0,0,2021,Chapecoense
40,2021-11-20,19:00,Série A,Rodada da semana 34,sáb,Em casa,D,1,3,Grêmio,38,2.83,Anderson Leite,4-5-1,Rodolpho Toski Marques,Relatório da Partida,,10,4,,0,0,2021,Chapecoense
41,2021-11-30,21:00,Série A,Rodada da semana 35,ter,Visitante,D,0,3,América (MG),48,5.0,Joílson,4-2-3-1,Luiz Flávio de Oliveira,Relatório da Partida,,10,3,,0,1,2021,Chapecoense
42,2021-12-03,20:00,Série A,Rodada da semana 36,sex,Em casa,D,0,1,Atl Goianiense,43,1.134,Joílson,4-3-3,Caio Max Augusto Vieira,Relatório da Partida,,8,0,,0,0,2021,Chapecoense
43,2021-12-06,21:00,Série A,Rodada da semana 37,seg,Em casa,D,0,1,Sport Recife,30,1.658,Joílson,4-4-2,Paulo Cesar Zanovelli da Silva,Relatório da Partida,,14,6,,0,0,2021,Chapecoense
44,2021-12-09,21:30,Série A,Rodada da semana 38,qui,Visitante,D,0,3,Fluminense,32,48.198,Pedro Perotti,5-3-2,Leandro Pedro Vuaden,Relatório da Partida,,3,0,,0,0,2021,Chapecoense
2,2020-08-09,16:00,Série A,Rodada da semana 1,dom,Em casa,D,0,1,Atlético Mineiro,63,,Everton Ribeiro,4-2-3-1,Raphael Claus,Relatório da Partida,,17,2,,0,0,2020,Flamengo
3,2020-08-12,20:30,Série A,Rodada da semana 2,qua,Visitante,D,0,3,Atl Goianiense,65,,Everton Ribeiro,4-2-3-1,Luiz Flávio de Oliveira,Relatório da Partida,,8,3,,0,0,2020,Flamengo
4,2020-08-15,19:30,Série A,Rodada da semana 3,sáb,Visitante,V,1,0,Coritiba,67,,Everton Ribeiro,4-2-3-1,Rodrigo D'Alonso Ferreira,Relatório da Partida,,18,8,,0,0,2020,Flamengo
5,2020-08-19,19:15,Série A,Rodada da semana 4,qua,Em casa,E,1,1,Grêmio,60,,Everton Ribeiro,4-2-3-1,Rafael Traci,Relatório da Partida,,8,3,,1,1,2020,Flamengo
6,2020-08-23,11:00,Série A,Rodada da semana 5,dom,Em casa,E,1,1,Botafogo (RJ),67,,Diego,4-4-2,Leandro Pedro Vuaden,Relatório da Partida,,15,5,,1,1,2020,Flamengo
7,2020-08-30,16:00,Série A,Rodada da semana 6,dom,Visitante,V,1,0,Santos,48,,Diego Alves,4-2-3-1,Wilton Sampaio,Relatório da Partida,,10,6,,0,0,2020,Flamengo
8,2020-09-02,20:30,Série A,Rodada da semana 7,qua,Visitante,V,5,3,Bahia,58,,Everton Ribeiro,4-2-3-1,Savio Pereira,Relatório da Partida,,20,9,,0,0,2020,Flamengo
9,2020-09-05,17:00,Série A,Rodada da semana 8,sáb,Em casa,V,2,1,Fortaleza,62,,Everton Ribeiro,4-2-3-1,Flavio Rodrigues De Souza,Relatório da Partida,,18,9,,0,0,2020,Flamengo
10,2020-09-09,21:30,Série A,Rodada da semana 9,qua,Visitante,V,2,1,Fluminense,53,,Diego,4-2-3-1,Raphael Claus,Relatório da Partida,,13,6,,0,0,2020,Flamengo
11,2020-09-13,18:00,Série A,Rodada da semana 10,dom,Visitante,D,0,2,Ceará,63,,Everton Ribeiro,4-2-3-1,Marielson Alves Silva,Relatório da Partida,,11,2,,0,0,2020,Flamengo
14,2020-09-27,16:00,Série A,Rodada da semana 12,dom,Visitante,E,1,1,Palmeiras,40,,Giorgian De Arrascaeta,4-2-3-1,Jean Pierre Goncalves Lima,Relatório da Partida,,10,4,,0,0,2020,Flamengo
16,2020-10-04,16:00,Série A,Rodada da semana 13,dom,Em casa,V,3,1,Atl Paranaense,54,,Giorgian De Arrascaeta,4-2-3-1,Rodrigo D'Alonso Ferreira,Relatório da Partida,,13,7,,1,1,2020,Flamengo
17,2020-10-07,19:15,Série A,Rodada da semana 14,qua,Em casa,V,3,0,Sport Recife,63,,Diego,4-2-3-1,Caio Max Augusto Vieira,Relatório da Partida,,16,6,,0,0,2020,Flamengo
18,2020-10-10,17:00,Série A,Rodada da semana 15,sáb,Visitante,V,2,1,Vasco da Gama,62,,Diego,4-2-3-1,Flavio Rodrigues De Souza,Relatório da Partida,,8,3,,0,0,2020,Flamengo
19,2020-10-13,18:00,Série A,Rodada da semana 11,ter,Em casa,V,2,1,Goiás,67,,Willian Arão,4-2-3-1,Paulo Roberto Alves Júnior,Relatório da Partida,,31,13,,0,0,2020,Flamengo
20,2020-10-15,20:00,Série A,Rodada da semana 16,qui,Em casa,E,1,1,Bragantino,69,,Diego,4-2-3-1,Daniel Nobre Bins,Relatório da Partida,,19,10,,0,0,2020,Flamengo
21,2020-10-18,16:00,Série A,Rodada da semana 17,dom,Visitante,V,5,1,Corinthians,61,,Everton Ribeiro,4-2-3-1,Leandro Pedro Vuaden,Relatório da Partida,,9,7,,0,0,2020,Flamengo
23,2020-10-25,18:15,Série A,Rodada da semana 18,dom,Visitante,E,2,2,Internacional,72,,Everton Ribeiro,4-2-3-1,Wilton Sampaio,Relatório da Partida,,16,6,,0,0,2020,Flamengo
24,2020-11-01,16:00,Série A,Rodada da semana 19,dom,Em casa,D,1,4,São Paulo,53,,Everton Ribeiro,4-2-3-1,Caio Max Augusto Vieira,Relatório da Partida,,17,7,,0,2,2020,Flamengo
25,2020-11-08,18:15,Série A,Rodada da semana 20,dom,Visitante,D,0,4,Atlético Mineiro,70,,Everton Ribeiro,4-1-4-1,Savio Pereira,Relatório da Partida,,13,5,,0,0,2020,Flamengo
26,2020-11-14,21:30,Série A,Rodada da semana 21,sáb,Em casa,E,1,1,Atl Goianiense,66,,Willian Arão,4-4-2,Rafael Traci,Relatório da Partida,,19,7,,0,0,2020,Flamengo
27,2020-11-21,19:00,Série A,Rodada da semana 22,sáb,Em casa,V,3,1,Coritiba,62,,Everton Ribeiro,4-4-2,Ricardo Marques Ribeiro,Relatório da Partida,,23,9,,0,0,2020,Flamengo
30,2020-12-05,17:00,Série A,Rodada da semana 24,sáb,Visitante,V,1,0,Botafogo (RJ),66,,Everton Ribeiro,4-4-2,Anderson Daronco,Relatório da Partida,,14,3,,0,0,2020,Flamengo
31,2020-12-13,16:00,Série A,Rodada da semana 25,dom,Em casa,V,4,1,Santos,56,,Diego Alves,4-4-2,Paulo Roberto Alves Júnior,Relatório da Partida,,12,4,,2,2,2020,Flamengo
32,2020-12-20,18:15,Série A,Rodada da semana 26,dom,Em casa,V,4,3,Bahia,49,,Everton Ribeiro,4-4-2,Flavio Rodrigues De Souza,Relatório da Partida,,16,5,,0,0,2020,Flamengo
33,2020-12-26,19:00,Série A,Rodada da semana 27,sáb,Visitante,E,0,0,Fortaleza,63,,Everton Ribeiro,4-4-2,Rafael Traci,Relatório da Partida,,13,2,,0,1,2020,Flamengo
34,2021-01-06,21:30,Série A,Rodada da semana 28,qua,Em casa,D,1,2,Fluminense,72,,Everton Ribeiro,4-4-2,Leandro Pedro Vuaden,Relatório da Partida,,19,8,,0,0,2020,Flamengo
35,2021-01-10,16:00,Série A,Rodada da semana 29,dom,Em casa,D,0,2,Ceará,75,,Everton Ribeiro,4-4-2,Paulo Roberto Alves Júnior,Relatório da Partida,,21,6,,0,0,2020,Flamengo
36,2021-01-18,20:00,Série A,Rodada da semana 30,seg,Visitante,V,3,0,Goiás,59,,Diego,4-4-2,Rodolpho Toski Marques,Relatório da Partida,,12,6,,0,0,2020,Flamengo
37,2021-01-21,19:00,Série A,Rodada da semana 31,qui,Em casa,V,2,0,Palmeiras,51,,Diego,4-4-2,Savio Pereira,Relatório da Partida,,15,7,,0,0,2020,Flamengo
38,2021-01-24,16:00,Série A,Rodada da semana 32,dom,Visitante,D,1,2,Atl Paranaense,59,,Diego,4-4-2,Leandro Pedro Vuaden,Relatório da Partida,,12,2,,0,0,2020,Flamengo
39,2021-01-28,20:00,Série A,Rodada da semana 23,qui,Visitante,V,4,2,Grêmio,49,,Diego,4-2-3-1,Rodolpho Toski Marques,Relatório da Partida,,15,7,,0,0,2020,Flamengo
40,2021-02-01,20:00,Série A,Rodada da semana 33,seg,Visitante,V,3,0,Sport Recife,62,,Diego,4-4-2,Rafael Traci,Relatório da Partida,,22,9,,0,0,2020,Flamengo
41,2021-02-04,21:00,Série A,Rodada da semana 34,qui,Em casa,V,2,0,Vasco da Gama,60,,Diego,4-4-2,Raphael Claus,Relatório da Partida,,17,6,,1,1,2020,Flamengo
42,2021-02-07,20:30,Série A,Rodada da semana 35,dom,Visitante,E,1,1,Bragantino,53,,Everton Ribeiro,4-4-2,Wilton Sampaio,Relatório da Partida,,15,7,,1,1,2020,Flamengo
43,2021-02-14,16:00,Série A,Rodada da semana 36,dom,Em casa,V,2,1,Corinthians,66,,Diego,4-4-2,Rafael Traci,Relatório da Partida,,14,5,,0,0,2020,Flamengo
44,2021-02-21,16:00,Série A,Rodada da semana 37,dom,Em casa,V,2,1,Internacional,59,,Diego,4-4-2,Raphael Claus,Relatório da Partida,,10,4,,0,0,2020,Flamengo
45,2021-02-25,21:30,Série A,Rodada da semana 38,qui,Visitante,D,1,2,São Paulo,64,,Diego,4-4-2,Rodolpho Toski Marques,Relatório da Partida,,19,1,,0,0,2020,Flamengo
6,2020-08-08,19:30,Série A,Rodada da semana 1,sáb,Visitante,V,1,0,Coritiba,64,,Víctor Cuesta,4-2-3-1,Bruno Arleu de Araujo,Relatório da Partida,,8,4,,0,0,2020,Internacional
7,2020-08-13,19:30,Série A,Rodada da semana 2,qui,Em casa,V,2,0,Santos,58,,Víctor Cuesta,4-4-2◆,Marcelo de Lima Henrique,Relatório da Partida,,25,7,,0,0,2020,Internacional
8,2020-08-16,18:00,Série A,Rodada da semana 3,dom,Visitante,D,1,2,Fluminense,57,,Víctor Cuesta,4-4-2◆,Raphael Claus,Relatório da Partida,,9,3,,0,0,2020,Internacional
9,2020-08-19,20:30,Série A,Rodada da semana 4,qua,Em casa,V,3,0,Atl Goianiense,57,,Víctor Cuesta,4-3-3,Wagner Reway,Relatório da Partida,,11,5,,1,1,2020,Internacional
10,2020-08-22,19:00,Série A,Rodada da semana 5,sáb,Em casa,V,1,0,Atlético Mineiro,33,,Víctor Cuesta,4-2-3-1,Luiz Flávio de Oliveira,Relatório da Partida,,6,4,,0,0,2020,Internacional
11,2020-08-29,17:00,Série A,Rodada da semana 6,sáb,Visitante,V,2,0,Botafogo (RJ),53,,Víctor Cuesta,4-2-2-2,Thiago Duarte Peixoto,Relatório da Partida,,7,4,,0,0,2020,Internacional
12,2020-09-02,21:30,Série A,Rodada da semana 7,qua,Visitante,E,1,1,Palmeiras,50,,Víctor Cuesta,4-4-2◆,Wilton Sampaio,Relatório da Partida,,8,2,,1,1,2020,Internacional
13,2020-09-06,16:00,Série A,Rodada da semana 8,dom,Em casa,E,2,2,Bahia,62,,Andrés D'Alessandro,4-3-1-2,Braulio da Silva Machado,Relatório da Partida,,9,5,,1,1,2020,Internacional
14,2020-09-10,19:15,Série A,Rodada da semana 9,qui,Em casa,V,2,0,Ceará,62,,Edenílson,4-3-1-2,Rodrigo D'Alonso Ferreira,Relatório da Partida,,17,9,,0,0,2020,Internacional
15,2020-09-13,18:00,Série A,Rodada da semana 10,dom,Visitante,D,0,1,Goiás,79,,Andrés D'Alessandro,4-2-3-1,Flavio Rodrigues De Souza,Relatório da Partida,,15,5,,0,0,2020,Internacional
17,2020-09-19,19:00,Série A,Rodada da semana 11,sáb,Visitante,D,0,1,Fortaleza,58,,Edenílson,4-4-2◆,Marielson Alves Silva,Relatório da Partida,,11,1,,0,0,2020,Internacional
19,2020-09-26,19:00,Série A,Rodada da semana 12,sáb,Em casa,E,1,1,São Paulo,42,,Edenílson,4-2-3-1,Marcelo de Lima Henrique,Relatório da Partida,,4,1,,0,0,2020,Internacional
21,2020-10-03,17:00,Série A,Rodada da semana 13,sáb,Visitante,E,1,1,Grêmio,53,,Edenílson,4-3-1-2,Raphael Claus,Relatório da Partida,,10,2,,1,1,2020,Internacional
22,2020-10-08,21:00,Série A,Rodada da semana 14,qui,Visitante,V,2,0,Bragantino,52,,Edenílson,4-1-3-2,Felipe Fernandes de Lima,Relatório da Partida,,8,5,,0,0,2020,Internacional
23,2020-10-11,20:30,Série A,Rodada da semana 15,dom,Em casa,V,2,1,Atl Paranaense,46,,Thiago Galhardo,4-1-3-2,Bruno Arleu de Araujo,Relatório da Partida,,14,6,,0,0,2020,Internacional
24,2020-10-14,21:30,Série A,Rodada da semana 16,qua,Visitante,V,5,3,Sport Recife,51,,Rodrigo Lindoso,4-2-3-1,Wagner do Nascimento Magalhaes,Relatório da Partida,,15,9,,0,0,2020,Internacional
25,2020-10-18,18:15,Série A,Rodada da semana 17,dom,Em casa,V,2,0,Vasco da Gama,52,,Edenílson,4-2-3-1,Braulio da Silva Machado,Relatório da Partida,,13,7,,1,1,2020,Internacional
27,2020-10-25,18:15,Série A,Rodada da semana 18,dom,Em casa,E,2,2,Flamengo,28,,Thiago Galhardo,4-2-2-2,Wilton Sampaio,Relatório da Partida,,10,6,,0,0,2020,Internacional
28,2020-10-31,19:00,Série A,Rodada da semana 19,sáb,Visitante,D,0,1,Corinthians,65,,Edenílson,4-4-2,Paulo Roberto Alves Júnior,Relatório da Partida,,7,0,,0,0,2020,Internacional
29,2020-11-08,16:00,Série A,Rodada da semana 20,dom,Em casa,E,2,2,Coritiba,60,,Edenílson,4-1-3-2,Dyorgines José Padovani Andrade,Relatório da Partida,,12,5,,0,0,2020,Internacional
30,2020-11-14,16:30,Série A,Rodada da semana 21,sáb,Visitante,D,0,2,Santos,61,,Rodrigo Dourado,4-4-2,Savio Pereira,Relatório da Partida,,12,6,,0,0,2020,Internacional
31,2020-11-22,18:15,Série A,Rodada da semana 22,dom,Em casa,D,1,2,Fluminense,50,,Rodrigo Dourado,4-2-3-1,Luiz Flávio de Oliveira,Relatório da Partida,,13,4,,0,0,2020,Internacional
32,2020-11-28,21:00,Série A,Rodada da semana 23,sáb,Visitante,E,0,0,Atl Goianiense,58,,Víctor Cuesta,4-1-3-2,Ramon Abatti Abel,Relatório da Partida,,17,6,,0,1,2020,Internacional
34,2020-12-06,18:15,Série A,Rodada da semana 24,dom,Visitante,E,2,2,Atlético Mineiro,36,,Rodrigo Dourado,4-1-4-1,Bruno Arleu de Araujo,Relatório da Partida,,10,4,,0,0,2020,Internacional
36,2020-12-12,19:00,Série A,Rodada da semana 25,sáb,Em casa,V,2,1,Botafogo (RJ),49,,Edenílson,4-4-2,Caio Max Augusto Vieira,Relatório da Partida,,12,3,,0,0,2020,Internacional
37,2020-12-19,21:00,Série A,Rodada da semana 26,sáb,Em casa,V,2,0,Palmeiras,42,,Rodrigo Dourado,4-2-3-1,Savio Pereira,Relatório da Partida,,12,4,,0,0,2020,Internacional
38,2020-12-27,16:00,Série A,Rodada da semana 27,dom,Visitante,V,2,1,Bahia,49,,Rodrigo Dourado,4-1-4-1,Paulo Roberto Alves Júnior,Relatório da Partida,,15,10,,1,1,2020,Internacional
39,2021-01-07,19:00,Série A,Rodada da semana 28,qui,Visitante,V,2,0,Ceará,40,,Rodrigo Dourado,4-2-3-1,Felipe Fernandes de Lima,Relatório da Partida,,8,3,,0,0,2020,Internacional
40,2021-01-10,18:15,Série A,Rodada da semana 29,dom,Em casa,V,1,0,Goiás,41,,Marcelo Lomba,4-2-3-1,Edina Alves Batista,Relatório da Partida,,10,3,,0,0,2020,Internacional
41,2021-01-17,20:30,Série A,Rodada da semana 30,dom,Em casa,V,4,2,Fortaleza,45,,Rodrigo Dourado,4-2-3-1,Rodrigo D'Alonso Ferreira,Relatório da Partida,,10,4,,0,0,2020,Internacional
42,2021-01-20,21:30,Série A,Rodada da semana 31,qua,Visitante,V,5,1,São Paulo,29,,Rodrigo Dourado,4-1-4-1,Marcelo de Lima Henrique,Relatório da Partida,,19,7,,0,0,2020,Internacional
43,2021-01-24,16:00,Série A,Rodada da semana 32,dom,Em casa,V,2,1,Grêmio,46,,Rodrigo Dourado,4-1-4-1,Luiz Flávio de Oliveira,Relatório da Partida,,17,5,,1,1,2020,Internacional
44,2021-01-31,18:15,Série A,Rodada da semana 33,dom,Em casa,V,2,1,Bragantino,36,,Rodrigo Dourado,4-1-4-1,Savio Pereira,Relatório da Partida,,12,3,,1,1,2020,Internacional
45,2021-02-04,21:00,Série A,Rodada da semana 34,qui,Visitante,E,0,0,Atl Paranaense,31,,Edenílson,4-1-4-1,Ricardo Marques Ribeiro,Relatório da Partida,,5,1,,0,0,2020,Internacional
46,2021-02-10,19:00,Série A,Rodada da semana 35,qua,Em casa,D,1,2,Sport Recife,60,,Rodrigo Dourado,4-1-4-1,Rodolpho Toski Marques,Relatório da Partida,,17,2,,0,0,2020,Internacional
47,2021-02-14,16:00,Série A,Rodada da semana 36,dom,Visitante,V,2,0,Vasco da Gama,36,,Rodrigo Dourado,4-1-4-1,Flavio Rodrigues De Souza,Relatório da Partida,,16,7,,0,0,2020,Internacional
48,2021-02-21,16:00,Série A,Rodada da semana 37,dom,Visitante,D,1,2,Flamengo,41,,Rodrigo Dourado,4-1-4-1,Raphael Claus,Relatório da Partida,,12,3,,1,1,2020,Internacional
49,2021-02-25,21:30,Série A,Rodada da semana 38,qui,Em casa,E,0,0,Corinthians,53,,Rodrigo Dourado,4-1-4-1,Wilton Sampaio,Relatório da Partida,,16,5,,0,0,2020,Internacional
2,2020-08-09,16:00,Série A,Rodada da semana 1,dom,Visitante,V,1,0,Flamengo,37,,Igor Rabello,3-5-2,Raphael Claus,Relatório da Partida,,10,4,,0,0,2020,Atletico Mineiro
3,2020-08-12,19:15,Série A,Rodada da semana 2,qua,Em casa,V,3,2,Corinthians,56,,Réver,3-5-2,Wagner do Nascimento Magalhaes,Relatório da Partida,,26,14,,0,0,2020,Atletico Mineiro
4,2020-08-16,11:00,Série A,Rodada da semana 3,dom,Em casa,V,2,0,Ceará,61,,Réver,4-2-3-1,Savio Pereira,Relatório da Partida,,12,6,,1,1,2020,Atletico Mineiro
5,2020-08-19,21:30,Série A,Rodada da semana 4,qua,Visitante,D,1,2,Botafogo (RJ),74,,Igor Rabello,4-2-3-1,Flavio Rodrigues De Souza,Relatório da Partida,,31,9,,0,0,2020,Atletico Mineiro
6,2020-08-22,19:00,Série A,Rodada da semana 5,sáb,Visitante,D,0,1,Internacional,67,,Réver,3-4-1-2,Luiz Flávio de Oliveira,Relatório da Partida,,11,1,,0,0,2020,Atletico Mineiro
7,2020-09-03,20:00,Série A,Rodada da semana 7,qui,Em casa,V,3,0,São Paulo,51,,Igor Rabello,4-2-3-1,Jean Pierre Goncalves Lima,Relatório da Partida,,14,8,,0,0,2020,Atletico Mineiro
8,2020-09-06,20:30,Série A,Rodada da semana 8,dom,Visitante,V,1,0,Coritiba,53,,Igor Rabello,4-1-4-1,Diego Pombo Lopez,Relatório da Partida,,19,2,,0,0,2020,Atletico Mineiro
9,2020-09-09,21:30,Série A,Rodada da semana 9,qua,Visitante,D,1,3,Santos,58,,Igor Rabello,4-2-3-1,Wagner do Nascimento Magalhaes,Relatório da Partida,,19,6,,0,0,2020,Atletico Mineiro
10,2020-09-13,18:00,Série A,Rodada da semana 10,dom,Em casa,V,2,1,Bragantino,64,,Réver,3-5-2,Ramon Abatti Abel,Relatório da Partida,,14,7,,0,1,2020,Atletico Mineiro
11,2020-09-19,21:00,Série A,Rodada da semana 11,sáb,Visitante,V,4,3,Atl Goianiense,56,,Réver,4-3-3,Edina Alves Batista,Relatório da Partida,,14,9,,1,1,2020,Atletico Mineiro
12,2020-09-26,21:00,Série A,Rodada da semana 12,sáb,Em casa,V,3,1,Grêmio,53,,Igor Rabello,4-2-3-1,Caio Max Augusto Vieira,Relatório da Partida,,20,6,,0,0,2020,Atletico Mineiro
13,2020-10-04,20:30,Série A,Rodada da semana 13,dom,Em casa,V,4,1,Vasco da Gama,60,,Réver,4-1-4-1,Leandro Pedro Vuaden,Relatório da Partida,,21,7,,2,2,2020,Atletico Mineiro
14,2020-10-07,21:30,Série A,Rodada da semana 14,qua,Visitante,D,1,2,Fortaleza,69,,Réver,4-1-4-1,Savio Pereira,Relatório da Partida,,15,4,,0,0,2020,Atletico Mineiro
15,2020-10-10,21:00,Série A,Rodada da semana 15,sáb,Em casa,V,3,0,Goiás,66,,Réver,4-1-4-1,Vinicius Gonçalves Dias Araujo,Relatório da Partida,,23,12,,1,1,2020,Atletico Mineiro
16,2020-10-14,21:30,Série A,Rodada da semana 16,qua,Em casa,E,1,1,Fluminense,65,,Réver,4-1-4-1,Raphael Claus,Relatório da Partida,,13,8,,0,0,2020,Atletico Mineiro
17,2020-10-19,20:00,Série A,Rodada da semana 17,seg,Visitante,D,1,3,Bahia,66,,Réver,4-1-4-1,Anderson Daronco,Relatório da Partida,,21,4,,0,0,2020,Atletico Mineiro
18,2020-10-24,22:00,Série A,Rodada da semana 18,sáb,Em casa,E,0,0,Sport Recife,76,,Réver,4-2-3-1,Paulo Roberto Alves Júnior,Relatório da Partida,,26,9,,0,0,2020,Atletico Mineiro
19,2020-11-02,17:00,Série A,Rodada da semana 19,seg,Visitante,D,0,3,Palmeiras,64,,Réver,4-1-4-1,Braulio da Silva Machado,Relatório da Partida,,16,2,,0,0,2020,Atletico Mineiro
20,2020-11-08,18:15,Série A,Rodada da semana 20,dom,Em casa,V,4,0,Flamengo,30,,Réver,3-4-3,Savio Pereira,Relatório da Partida,,10,5,,0,0,2020,Atletico Mineiro
21,2020-11-14,19:00,Série A,Rodada da semana 21,sáb,Visitante,V,2,1,Corinthians,67,,Réver,4-2-3-1,Rodrigo D'Alonso Ferreira,Relatório da Partida,,13,4,,0,0,2020,Atletico Mineiro
22,2020-11-18,19:00,Série A,Rodada da semana 6,qua,Em casa,D,0,2,Atl Paranaense,64,,Igor Rabello,4-2-3-1,Dyorgines José Padovani Andrade,Relatório da Partida,,22,6,,0,0,2020,Atletico Mineiro
23,2020-11-22,16:00,Série A,Rodada da semana 22,dom,Visitante,E,2,2,Ceará,53,,Igor Rabello,4-1-4-1,Raphael Claus,Relatório da Partida,,18,4,,1,1,2020,Atletico Mineiro
24,2020-11-25,21:30,Série A,Rodada da semana 23,qua,Em casa,V,2,1,Botafogo (RJ),54,,Igor Rabello,3-2-4-1,Savio Pereira,Relatório da Partida,,11,6,,0,1,2020,Atletico Mineiro
25,2020-12-06,18:15,Série A,Rodada da semana 24,dom,Em casa,E,2,2,Internacional,64,,Réver,3-1-4-2,Bruno Arleu de Araujo,Relatório da Partida,,10,3,,0,0,2020,Atletico Mineiro
26,2020-12-12,17:00,Série A,Rodada da semana 25,sáb,Visitante,V,1,0,Atl Paranaense,57,,Júnior Alonso,4-2-3-1,Vinicius Gonçalves Dias Araujo,Relatório da Partida,,11,4,,0,1,2020,Atletico Mineiro
27,2020-12-16,21:30,Série A,Rodada da semana 26,qua,Visitante,D,0,3,São Paulo,52,,Júnior Alonso,3-5-2,Wilton Sampaio,Relatório da Partida,,14,6,,0,0,2020,Atletico Mineiro
28,2020-12-26,17:00,Série A,Rodada da semana 27,sáb,Em casa,V,2,0,Coritiba,70,,Réver,4-1-4-1,Dyorgines José Padovani Andrade,Relatório da Partida,,25,9,,0,0,2020,Atletico Mineiro
